Employee ID,Age,Gender,Years at Company,Job Role,Monthly Income,Work-Life Balance,Job Satisfaction,Performance Rating,Number of Promotions,Overtime,Distance from Home,Education Level,Marital Status,Number of Dependents,Job Level,Company Size,Company Tenure,Remote Work,Leadership Opportunities,Innovation Opportunities,Company Reputation,Employee Recognition,Attrition
31556,31,0,13,4,6886,1,0,2,1,1,53,2,2,1,2,2,21,0,0,0,1,1,0
20955,31,0,13,2,7699,1,0,0,3,0,86,0,1,0,1,1,31,0,0,0,2,2,1
72996,31,1,21,4,10995,1,0,2,0,0,92,1,2,3,1,2,51,0,0,0,1,0,0
13870,21,0,6,0,4746,1,3,2,2,0,84,0,2,3,2,1,26,0,1,0,3,2,0
42352,44,0,9,4,8074,0,0,2,0,1,82,3,2,2,0,1,61,0,0,0,2,2,0
39465,47,0,34,3,5073,0,2,0,0,1,45,1,1,1,0,1,42,1,0,0,3,1,0
20701,27,0,16,2,8035,0,1,0,0,0,9,1,1,4,1,2,47,0,0,0,1,2,1
47858,25,1,15,1,8966,0,3,0,2,0,47,3,2,2,0,2,75,0,0,0,1,2,0
50575,34,0,12,0,4194,1,1,0,4,0,57,3,2,0,1,0,16,0,0,0,2,0,0
8276,21,1,6,3,5699,0,2,0,3,1,38,3,1,1,0,2,27,0,0,1,2,2,1
43799,43,1,8,0,5325,1,0,2,1,0,87,4,0,2,2,0,86,0,0,0,2,2,1
2180,39,1,5,4,8461,2,0,1,0,1,77,2,1,1,2,2,67,1,0,0,2,1,1
70094,34,0,16,2,9152,2,0,2,1,0,80,2,1,1,1,2,24,0,0,0,2,1,0
61845,58,1,16,3,5799,1,0,2,0,0,64,3,1,5,2,2,88,0,0,1,3,1,1
7813,37,1,16,1,13595,1,2,1,2,0,15,2,2,3,1,1,77,0,0,0,1,2,0
45608,44,1,32,3,5774,1,3,1,1,0,40,1,1,5,0,1,73,0,0,0,2,2,1
63815,49,0,40,3,5814,1,0,0,0,1,70,2,1,0,1,1,111,0,0,1,2,2,1
42999,54,1,8,2,6895,1,2,0,2,0,47,0,2,1,1,1,28,0,0,0,1,1,0
66669,18,1,2,0,3914,0,0,0,2,1,22,2,1,5,2,1,10,0,0,0,2,2,1
59980,18,1,4,3,6812,3,2,0,3,0,62,2,1,2,2,1,16,0,0,0,1,2,0
22627,59,0,15,2,7503,2,3,1,0,0,52,2,0,5,1,1,32,0,0,0,2,3,1
71974,45,1,22,4,10012,1,0,2,0,0,44,0,1,0,0,2,62,0,0,0,2,1,0
46003,44,1,9,4,5813,1,0,0,2,0,92,2,1,0,1,1,24,1,0,0,1,0,1
2872,50,1,1,2,7340,1,1,1,0,0,11,3,2,2,2,1,38,0,0,0,1,1,1
56576,57,1,1,1,5020,3,0,0,0,1,82,0,0,4,0,1,30,0,0,0,2,1,1
63044,30,0,3,2,8041,1,2,2,0,1,44,0,1,2,0,2,62,0,1,0,3,1,0
26537,26,1,16,0,4758,3,0,0,0,1,69,1,1,0,0,1,35,0,1,0,1,1,0
34541,47,0,26,1,8200,1,1,0,2,1,72,0,1,2,1,1,86,0,0,0,1,0,0
64504,50,0,40,0,4889,3,2,2,2,0,15,3,2,0,0,2,83,0,0,0,2,0,0
43362,50,1,10,1,12284,2,0,1,1,0,34,0,0,1,1,1,63,1,0,0,2,1,1
64790,42,0,26,0,4794,0,0,0,0,0,49,1,1,1,2,1,101,0,0,0,2,0,1
34682,25,1,11,0,5429,2,0,1,3,1,50,1,1,0,2,0,88,1,0,0,3,0,1
9257,33,1,18,2,8989,1,3,2,0,0,60,1,1,1,0,1,82,0,0,1,1,1,1
12603,40,0,27,0,3956,1,3,0,0,1,79,0,1,0,1,2,99,0,0,0,2,2,0
29962,57,1,32,3,5481,1,3,0,2,0,91,3,1,4,2,1,68,0,0,0,2,1,1
30100,45,0,23,0,5021,2,0,0,0,0,91,1,0,5,1,2,55,0,0,0,2,1,1
24730,34,0,4,1,9017,2,0,1,0,1,52,1,1,6,2,0,47,0,0,0,3,2,1
15418,56,1,33,4,8881,1,0,1,2,1,94,2,0,3,1,0,39,1,0,0,1,3,1
63233,50,1,21,0,4211,1,0,1,1,1,16,1,1,0,1,2,54,0,0,0,2,0,0
51314,37,1,15,2,9487,2,0,2,0,1,38,1,1,0,0,1,48,0,0,0,1,3,1
52161,32,0,17,1,8783,1,0,1,0,1,88,1,1,5,1,1,25,0,0,0,1,1,1
63812,32,0,24,2,8166,2,3,1,2,0,56,3,0,1,0,2,86,0,0,0,3,1,0
66642,52,0,39,1,9383,1,3,2,2,0,94,0,1,0,1,0,89,1,0,1,2,1,0
4957,52,0,32,4,5522,2,2,2,3,0,22,2,1,0,1,1,38,0,0,0,2,2,1
45741,59,1,15,4,11178,2,0,0,0,1,7,1,2,6,0,1,40,0,0,0,2,2,1
53522,22,0,2,4,9897,3,3,0,0,0,90,0,2,0,1,2,78,0,0,0,2,0,0
19150,30,0,4,1,10764,0,0,1,0,0,45,2,2,0,0,1,63,0,0,0,2,2,0
20314,40,1,30,3,5786,1,3,0,1,0,8,0,1,1,2,1,64,1,0,0,2,0,1
20059,33,0,17,4,9464,2,0,0,0,0,3,4,1,1,2,0,79,0,0,0,2,0,1
3697,41,1,4,1,6071,2,2,0,2,0,27,1,0,3,2,2,43,0,0,0,3,2,1
9172,18,0,7,1,8755,0,1,2,1,0,11,1,0,5,2,1,19,0,0,0,3,1,1
28483,21,1,2,3,6420,3,2,0,0,0,49,1,1,1,1,1,22,0,0,0,2,0,1
53575,56,1,38,4,9135,1,0,0,1,0,10,3,2,4,0,2,96,1,0,0,1,2,1
67713,56,1,21,4,9063,3,2,0,0,1,7,4,0,5,1,1,44,0,0,0,2,1,1
55842,20,0,2,3,6118,0,0,0,0,0,98,2,1,4,0,2,80,0,0,1,2,0,1
25243,50,1,26,1,8227,3,2,0,0,1,53,2,2,3,0,1,56,0,0,1,3,1,0
19703,19,1,11,3,5576,1,3,0,1,0,67,3,2,4,2,1,21,0,0,1,3,1,0
40696,54,1,19,3,5320,3,2,0,2,1,36,4,1,3,2,1,38,0,1,0,3,1,1
23817,56,0,9,3,6391,0,0,0,1,0,51,0,1,3,1,0,29,0,0,0,1,1,0
68324,41,1,17,4,8121,3,0,0,1,0,73,2,2,0,0,1,68,1,1,0,2,0,1
12298,21,1,10,0,3530,3,3,0,1,0,93,1,1,5,0,1,47,1,0,0,2,2,1
66733,50,1,28,2,9659,1,1,0,0,1,4,1,1,1,1,1,46,1,0,0,2,0,1
27414,36,0,23,0,4333,1,0,2,0,0,63,3,0,0,1,0,65,0,0,0,2,2,0
5723,42,0,7,4,8437,0,0,0,2,0,25,3,1,4,1,2,43,0,0,1,2,2,1
43464,50,1,17,2,8288,0,2,0,0,1,40,0,0,4,0,2,62,0,1,0,2,1,1
73007,34,1,21,2,5739,3,2,0,0,0,61,0,2,0,0,2,58,0,0,1,2,0,0
4968,23,1,10,1,7381,1,0,0,1,0,47,4,1,0,0,1,21,0,0,0,3,1,1
63228,26,1,9,3,4902,2,3,1,2,0,3,1,1,1,1,2,61,0,0,0,2,1,0
18602,48,1,21,4,7102,1,1,2,1,1,80,2,1,1,2,2,61,0,1,0,2,0,0
24533,57,1,10,0,4345,2,3,0,0,0,85,3,1,0,1,2,24,0,0,0,2,1,1
19711,53,1,24,0,6015,1,2,0,1,0,13,0,1,0,0,2,79,0,1,0,2,0,1
36778,54,1,1,2,7992,2,2,2,0,0,40,1,1,2,2,2,78,0,0,0,2,0,1
69120,58,0,1,1,8386,0,3,2,1,0,32,3,2,5,0,1,2,0,0,0,2,2,1
74305,40,0,30,4,7864,2,0,0,2,0,67,0,2,0,1,1,85,0,0,1,3,1,0
18021,23,0,2,2,6251,1,2,2,1,0,92,0,2,0,1,1,54,0,0,0,2,2,0
22602,20,0,8,0,4842,2,2,0,2,0,93,3,2,1,2,1,23,1,0,1,1,2,0
27692,32,1,9,4,9119,1,2,0,3,0,68,2,2,0,1,2,83,1,0,0,2,3,1
55389,39,0,27,2,9226,0,0,0,0,1,1,1,1,2,0,1,55,0,0,1,2,1,0
45243,25,1,8,3,5438,1,2,2,0,0,13,4,0,0,1,1,20,0,0,1,1,0,0
31313,32,0,19,4,7257,2,1,0,1,0,84,1,1,1,2,1,91,0,0,0,2,2,1
21543,56,0,28,4,10035,0,0,2,1,0,18,0,1,0,1,2,67,0,0,0,2,0,1
56747,22,0,10,2,7811,3,2,0,3,1,79,4,2,4,2,1,78,0,0,0,2,2,1
63070,33,0,3,0,4456,0,2,3,0,0,12,1,2,2,1,2,74,1,0,1,2,0,1
10212,42,1,18,2,7938,2,0,2,1,1,41,0,1,1,1,2,49,0,0,0,2,1,1
36192,34,1,9,2,6954,0,1,3,1,0,18,2,2,2,1,2,18,1,0,0,3,2,0
8200,51,1,4,3,4870,1,3,2,0,0,63,4,0,0,1,1,51,0,0,0,0,1,1
18794,26,1,5,1,7828,2,2,2,1,0,34,1,1,0,0,2,15,1,0,1,1,1,0
73100,44,1,16,2,8184,1,0,2,1,1,45,1,2,3,1,1,32,0,0,0,2,3,0
70903,46,0,25,0,4792,3,3,2,0,0,44,1,1,5,2,1,75,0,0,0,2,1,1
50082,20,1,6,4,8457,1,0,0,0,1,86,3,1,4,1,1,51,1,0,1,2,1,1
55746,21,0,10,0,3713,0,1,0,0,1,71,2,1,0,2,1,44,0,0,1,1,1,0
68432,27,1,15,0,4330,0,0,2,0,0,54,3,0,4,1,1,54,0,0,0,2,0,1
24821,19,0,11,1,4256,0,3,0,3,0,51,1,1,1,0,1,57,0,0,0,2,2,1
14123,28,1,9,4,10115,3,0,0,1,1,96,4,2,1,1,1,34,0,0,1,0,3,0
34065,30,0,5,4,10391,1,3,2,2,1,77,1,2,5,0,1,43,0,0,0,2,2,0
28002,31,1,13,4,10377,1,0,0,2,0,89,0,1,0,0,1,28,1,0,0,2,0,1
3643,28,0,10,0,3434,3,0,0,0,1,45,3,2,1,2,0,30,0,0,0,2,2,0
71771,28,1,3,0,3660,1,0,1,1,1,25,2,1,1,2,2,49,0,0,0,2,2,1
66156,52,1,34,2,8950,2,0,0,4,0,70,0,2,3,0,2,68,1,0,1,2,2,1
58628,56,0,2,2,9519,2,0,0,1,0,87,1,1,1,0,1,32,0,0,0,1,2,0
30874,48,0,20,0,5033,1,2,2,1,1,21,1,1,1,1,1,50,0,0,0,1,1,0
38871,21,0,8,4,9088,2,0,0,0,0,67,1,2,1,0,0,14,0,1,0,3,0,0
63762,58,1,4,3,5593,1,0,0,2,1,30,3,1,1,2,1,79,0,0,0,0,2,1
63065,35,0,14,1,7011,2,2,0,2,0,13,3,1,4,1,0,72,1,0,1,1,0,1
41317,51,1,21,4,11260,1,2,0,2,0,72,3,2,1,1,0,42,0,0,0,0,2,1
5452,26,0,14,3,5525,2,2,0,0,0,16,0,2,4,1,1,29,0,0,0,1,0,0
15450,53,1,41,4,11206,3,0,2,0,0,53,0,1,1,0,0,101,0,0,0,0,1,1
31280,38,0,2,2,9032,2,0,2,1,0,66,1,1,2,1,2,68,0,0,0,2,1,0
25852,38,1,18,4,9907,2,0,0,1,0,98,3,1,1,1,2,19,0,0,0,3,2,1
59235,29,1,4,1,8102,2,0,2,0,0,47,1,1,1,0,0,62,0,0,1,2,2,0
12868,35,1,21,4,7528,1,0,0,0,0,21,4,2,0,0,1,26,0,0,0,3,2,0
28329,29,1,3,0,4007,1,3,0,0,1,12,1,2,1,0,0,49,0,0,0,2,1,0
13980,36,1,9,4,8406,1,0,3,1,1,74,0,1,6,1,0,56,0,0,0,2,0,1
54111,50,0,20,4,7580,2,0,3,0,1,97,3,1,0,1,1,39,0,0,0,3,1,0
47154,58,0,37,2,8825,2,2,0,2,1,78,0,1,4,1,0,60,0,0,0,2,0,0
24273,53,1,42,4,9731,0,1,0,0,0,96,1,2,0,0,2,71,0,0,0,2,2,0
8812,30,1,5,2,7913,2,3,0,0,0,82,1,1,3,1,1,11,0,0,0,2,0,0
493,52,1,16,0,4062,2,0,3,0,0,19,2,2,0,1,1,51,0,0,0,1,2,0
43528,53,0,44,3,5621,2,0,2,0,0,21,1,2,0,0,1,107,0,0,1,2,1,1
66653,31,0,22,4,8420,0,0,0,1,0,54,2,1,4,1,2,24,0,0,1,2,2,1
38406,58,1,35,3,6234,1,0,0,0,1,72,3,1,2,1,2,44,0,0,0,3,2,0
37854,19,0,6,1,7418,1,0,0,2,0,1,2,2,0,2,1,77,0,1,1,3,1,0
67294,35,1,19,1,7559,3,0,0,0,0,65,1,1,2,1,0,36,0,0,1,3,1,1
44255,30,0,4,4,6899,2,0,0,0,1,83,0,2,2,1,2,75,0,0,0,0,1,0
67469,42,1,20,4,9553,0,1,0,1,0,41,3,0,1,1,1,89,0,0,0,2,1,1
43310,25,1,11,3,5871,0,1,0,1,0,85,1,1,4,0,0,18,0,0,0,2,0,1
31434,42,0,11,2,7781,2,0,0,3,0,57,4,2,2,1,2,39,0,0,1,2,2,1
65102,31,1,19,3,5998,1,3,2,1,0,97,0,0,4,1,0,76,0,0,0,3,1,0
39122,18,1,2,3,5702,0,0,0,0,0,63,0,1,0,2,1,79,0,0,0,3,0,1
44606,31,1,16,4,10358,1,0,0,1,0,28,0,1,1,0,2,56,0,1,0,3,0,0
64806,43,1,1,4,8474,3,0,0,1,0,78,0,1,3,0,0,23,0,0,0,3,2,0
27077,46,0,17,1,9565,2,0,0,2,0,32,0,2,1,0,1,28,0,0,0,3,0,0
21626,33,1,6,0,3989,2,2,0,1,1,73,1,2,1,0,2,73,0,1,0,1,2,0
47119,40,0,28,2,6939,2,2,2,2,0,31,3,1,3,1,2,92,0,0,0,3,2,0
44770,35,0,6,2,8224,0,0,2,0,1,85,2,1,3,2,1,44,0,0,0,1,1,1
27046,26,1,15,4,8819,1,0,0,0,1,53,2,1,1,0,2,82,1,0,0,0,2,1
35064,59,0,7,0,3409,2,0,2,2,1,38,0,1,3,0,0,63,0,0,1,1,1,0
47563,36,1,4,2,9922,0,0,0,0,1,64,4,2,5,0,0,23,1,0,1,2,2,1
5940,40,0,18,0,5946,2,0,3,2,0,90,3,0,1,0,0,95,0,0,0,2,0,0
73545,27,1,7,2,7737,0,0,1,0,0,10,0,2,1,1,1,36,0,0,0,2,1,0
11034,33,1,10,4,9215,2,2,0,2,1,90,3,0,1,1,2,13,1,0,0,1,1,1
36082,57,0,27,1,5219,1,0,0,1,0,20,1,2,5,0,0,71,0,0,0,1,2,0
18991,19,1,9,4,7262,2,3,3,0,0,88,1,2,1,1,0,71,0,0,0,2,2,0
23990,41,1,1,2,7764,2,0,2,0,1,55,1,1,0,1,2,41,0,0,0,3,1,0
32984,22,1,3,1,10327,2,0,0,3,1,80,2,1,4,1,2,63,0,0,0,2,2,1
23092,27,1,18,3,6147,1,0,1,2,0,25,4,1,4,2,1,97,0,0,0,0,1,1
32431,50,1,42,1,8821,1,0,0,2,0,91,2,2,1,0,0,114,0,0,0,1,0,0
33841,32,0,19,4,8321,2,3,1,0,0,81,0,1,0,0,1,67,0,0,0,2,0,0
65345,36,1,6,1,8714,2,0,1,1,0,18,0,1,1,1,2,22,0,0,0,2,1,1
7007,45,0,4,0,5288,2,0,0,0,1,51,3,1,0,0,1,74,1,0,0,0,2,0
54255,56,0,45,4,8276,2,0,0,0,0,84,0,2,1,1,1,60,1,1,0,2,1,1
55752,49,1,38,0,3306,0,1,0,3,0,34,3,2,0,1,0,108,0,0,1,0,2,1
46474,19,1,8,4,8048,3,0,0,3,0,47,1,1,3,0,1,47,0,0,0,2,0,0
32794,30,1,4,2,9610,3,2,0,0,0,36,0,0,1,0,2,82,0,0,0,2,2,0
60615,49,1,18,2,7976,0,0,0,1,1,35,1,0,0,1,2,59,0,0,0,1,0,1
7660,30,0,15,2,8260,1,1,2,1,0,33,0,0,1,1,2,18,1,0,0,2,2,1
46170,55,0,13,4,10458,0,0,0,0,0,23,1,2,0,2,1,36,1,0,1,2,1,1
38459,55,0,29,4,9480,2,0,0,0,0,41,1,1,0,2,2,80,0,0,0,2,1,1
49430,38,1,29,0,4514,1,2,0,3,0,11,3,1,5,1,1,92,0,0,0,2,0,1
55836,58,1,33,3,6111,3,0,0,1,0,53,0,1,5,0,2,43,0,0,0,2,0,0
61216,42,1,29,2,7227,2,0,0,0,0,58,0,0,5,0,2,44,0,0,0,2,1,1
26424,52,0,21,4,6567,1,0,0,1,0,62,0,2,3,2,1,26,0,0,0,1,2,0
11909,21,1,4,0,3709,0,0,0,0,0,16,1,1,0,0,0,72,0,1,0,2,0,0
24969,22,0,1,3,6323,0,3,1,1,0,14,2,2,1,1,0,25,0,0,0,2,3,1
21608,53,1,4,2,9724,0,0,0,2,0,97,3,1,0,0,0,26,0,0,1,3,1,1
58586,33,0,19,0,4231,2,3,0,3,0,67,1,2,1,0,2,30,0,0,0,1,2,0
49068,31,1,12,2,8397,0,2,2,0,0,37,1,1,3,0,1,30,0,0,0,3,1,1
33871,47,1,13,2,6418,1,2,0,0,0,58,0,1,0,2,2,91,1,0,0,3,0,1
52429,46,0,23,3,6419,1,2,0,0,1,99,1,0,1,0,1,55,0,0,1,2,1,0
31132,38,1,3,3,5710,1,3,0,2,1,77,2,1,2,1,0,66,1,0,0,3,1,0
2205,52,1,37,2,8902,1,2,0,0,0,11,3,1,3,0,1,106,0,0,0,2,2,1
45672,32,1,19,4,9509,2,0,0,2,0,22,2,2,4,0,1,67,0,0,0,3,1,0
62523,38,1,23,2,8752,2,2,2,0,0,72,3,0,2,2,1,29,1,0,0,0,0,1
11309,28,0,7,4,7006,1,2,1,0,1,24,1,1,0,1,1,86,0,0,0,2,0,1
28152,32,0,22,0,4147,0,3,0,2,0,93,1,1,1,1,2,62,0,0,0,2,0,0
47833,43,0,14,1,8974,3,3,2,3,1,62,1,1,2,0,1,83,0,0,0,2,1,0
27607,58,0,9,2,6751,1,3,2,0,0,13,0,2,0,2,2,81,0,0,0,2,2,0
4427,28,0,11,3,5766,3,3,0,0,1,19,0,0,0,2,1,61,0,0,0,0,3,1
20937,25,0,12,3,5807,1,2,0,1,0,47,2,2,0,1,1,40,0,1,0,3,0,0
53555,26,0,14,1,6495,2,0,2,1,0,33,2,1,0,2,2,88,1,0,0,0,1,1
64111,20,1,11,1,8388,3,2,1,2,1,90,0,1,3,1,1,55,0,0,0,0,1,0
56548,54,1,4,4,9686,0,2,0,0,0,3,1,0,1,1,1,58,0,0,0,2,3,1
52871,24,1,16,4,6000,2,3,0,1,0,22,3,0,1,0,0,41,0,0,0,1,1,1
50125,21,0,5,1,9044,3,0,0,0,1,72,3,1,1,1,1,67,0,0,1,2,1,0
20964,49,1,11,2,9623,2,0,3,0,0,41,1,1,0,2,1,47,0,0,0,3,1,1
55669,20,0,5,0,3672,2,2,0,1,0,92,2,1,1,2,2,71,0,0,0,1,1,1
46608,34,0,22,2,6956,3,3,0,0,1,86,0,2,5,1,1,85,0,0,1,2,2,1
6156,51,1,28,3,6196,3,3,1,3,0,24,3,1,3,0,1,87,0,0,0,2,1,1
20094,26,1,12,1,9189,1,0,1,2,1,94,0,2,0,1,2,47,0,0,0,2,1,0
61241,40,0,31,2,7705,2,0,0,1,1,22,2,1,0,0,2,36,0,0,0,3,1,0
51956,46,1,6,1,7033,2,3,0,0,1,30,1,1,3,1,1,16,0,0,0,3,1,0
69562,53,1,20,4,9184,1,2,2,0,1,83,4,1,1,1,0,38,0,0,0,2,1,1
55351,19,0,6,3,5550,3,0,0,0,0,29,1,2,3,1,1,14,0,0,1,2,2,0
40993,51,0,3,0,5877,0,1,0,0,0,11,0,2,3,1,2,30,1,0,0,2,0,1
29337,50,0,23,1,7973,0,0,0,2,0,73,0,1,1,1,1,65,1,0,0,3,2,1
17909,31,1,11,2,6710,2,0,0,0,0,59,4,2,1,0,1,57,0,0,0,2,1,0
30432,27,0,19,4,9295,3,3,0,2,0,57,2,2,1,1,1,77,0,0,0,1,1,0
20448,30,0,17,2,9798,2,0,0,2,0,28,2,1,1,2,1,92,1,0,0,3,1,1
30117,42,1,10,0,3807,0,0,1,0,0,80,3,2,1,2,2,49,0,0,1,1,2,1
51375,19,0,1,0,4950,2,3,1,0,1,42,4,1,0,0,1,34,0,0,0,0,0,1
71355,32,0,4,3,6131,2,0,0,2,0,49,1,1,2,2,1,83,0,0,0,2,0,1
44725,46,0,11,4,8406,2,1,1,0,0,43,3,1,2,1,2,88,0,0,1,3,1,1
32246,54,0,32,0,3676,0,2,2,0,0,56,1,2,1,1,2,60,0,0,0,1,1,0
3867,34,0,20,4,9897,3,3,0,0,1,24,1,1,2,0,1,73,0,0,0,0,0,0
55244,58,1,35,1,7666,3,0,0,0,0,70,1,1,0,1,0,107,0,0,0,2,2,1
2746,53,0,33,1,7134,2,0,0,1,0,68,0,1,0,0,1,52,0,0,0,2,1,1
11951,40,1,19,2,6162,0,3,0,2,0,84,1,2,2,0,2,24,0,0,0,3,2,0
43792,24,0,1,2,6857,2,0,1,1,1,24,0,2,0,2,1,72,0,0,0,3,2,0
19612,54,1,22,0,2377,2,1,2,0,0,38,0,0,5,0,1,61,0,1,0,3,1,1
20308,47,0,20,2,7259,2,0,2,0,1,39,1,1,0,1,2,22,0,0,0,0,1,1
44865,48,0,38,2,8523,2,3,0,2,0,6,0,2,1,0,2,79,1,0,1,2,1,1
15194,57,1,21,2,7415,0,0,0,0,0,2,4,0,0,1,0,51,0,0,0,2,2,1
1402,25,1,15,4,9062,2,0,3,2,0,4,1,1,0,1,0,34,0,0,0,3,1,0
61611,20,1,5,4,10271,2,0,2,2,1,79,0,2,6,1,1,19,0,0,0,3,0,0
12829,26,1,7,2,7646,1,0,0,3,1,49,3,2,2,1,0,31,0,0,0,0,0,0
24088,24,1,8,4,8718,3,0,0,2,0,64,2,2,4,0,1,66,0,0,0,0,1,0
54132,32,0,4,0,4079,2,0,0,0,1,29,1,1,2,2,0,67,0,0,0,0,2,1
36022,27,0,19,2,7555,0,0,0,1,0,12,0,2,2,0,2,90,0,0,1,1,3,0
51814,41,0,1,4,7494,0,2,0,2,0,60,2,0,4,1,2,21,0,0,0,3,1,1
24473,34,0,12,0,4115,1,3,0,1,0,72,1,2,3,0,1,81,0,0,0,2,3,0
31882,47,0,17,0,6370,1,0,3,0,0,1,1,1,0,0,0,59,0,0,1,2,2,0
39780,19,0,5,3,6531,0,0,1,2,0,56,0,1,4,0,2,55,0,0,0,1,0,0
72031,46,1,36,0,4114,2,2,2,0,0,57,2,1,0,0,1,104,0,0,0,2,2,1
42966,40,0,11,4,7136,2,1,2,0,1,35,2,1,1,1,1,31,0,1,0,2,2,0
36610,40,1,11,2,7847,1,2,2,1,0,65,2,0,0,0,2,32,0,0,0,2,1,0
18200,57,1,27,1,13552,0,0,0,2,1,5,2,2,0,0,1,84,0,0,0,2,1,1
20133,31,1,23,1,9435,2,0,2,0,0,97,1,1,5,1,1,47,1,0,0,2,1,1
28173,29,1,21,2,7313,0,0,0,0,0,35,4,2,5,2,1,68,1,0,1,2,2,1
61998,29,1,3,0,4461,2,0,0,1,1,77,1,2,1,0,1,17,0,0,0,2,1,0
2101,38,1,11,0,3674,2,0,0,0,1,83,4,2,0,0,2,65,0,0,0,3,1,0
73370,33,1,5,3,6923,2,0,1,2,1,63,1,0,0,2,2,24,0,0,0,1,2,0
62508,34,0,26,3,5958,0,0,2,0,1,32,1,1,0,1,2,35,0,0,1,2,1,0
55861,31,1,21,0,3794,2,2,1,1,0,24,1,1,3,0,1,35,0,0,0,2,2,1
10294,53,0,15,2,6799,1,3,3,2,0,84,1,1,3,1,0,75,0,0,0,2,1,1
4214,27,0,19,2,6122,1,0,0,3,0,76,3,1,2,1,1,47,1,0,0,2,0,1
26673,26,0,14,2,6789,1,1,2,0,0,67,1,1,1,0,2,89,0,0,0,1,1,0
33003,47,1,21,0,5844,0,3,0,1,1,83,3,2,0,2,2,74,0,0,0,2,1,1
60949,41,0,4,2,10535,0,2,0,2,0,85,1,2,3,1,1,37,1,0,0,1,1,1
54337,31,1,4,2,6345,3,2,0,0,1,8,1,1,0,0,1,10,0,0,0,3,0,0
62262,35,0,26,1,5654,1,3,2,2,0,88,1,0,3,0,1,66,0,0,0,2,1,1
47592,48,0,38,3,6432,1,0,0,0,1,4,3,2,1,1,1,89,0,0,0,0,0,0
16924,46,0,34,4,7259,1,2,2,2,0,78,1,1,1,2,1,78,0,0,1,1,2,0
58284,47,1,10,1,5646,0,3,0,0,1,62,3,2,2,1,2,55,0,0,0,2,0,1
55622,36,0,14,3,5813,0,2,0,0,0,50,1,1,4,1,1,61,0,0,0,2,1,1
62492,18,0,2,4,9293,1,3,2,1,0,11,3,1,2,0,2,46,0,0,0,3,1,0
23555,27,1,5,0,3918,3,0,2,0,1,68,0,0,0,0,0,25,0,0,0,0,2,0
47378,53,1,30,0,4554,2,2,0,1,0,17,2,1,1,0,2,62,0,0,0,2,0,1
18136,38,1,9,3,5816,1,0,0,1,0,24,0,2,4,1,1,78,0,0,0,3,2,0
57506,39,1,5,4,10935,0,2,0,3,0,34,1,0,2,1,2,7,0,0,0,2,2,1
27748,34,1,1,1,5691,1,3,0,0,0,40,3,1,1,1,2,50,0,0,0,2,1,1
51169,50,1,13,2,8251,1,2,0,0,0,20,1,2,2,0,0,17,0,0,0,1,0,0
34774,58,0,2,0,4390,2,3,0,2,0,95,3,2,1,1,1,42,0,0,0,2,1,0
52390,30,1,5,1,8405,1,0,3,2,1,45,2,1,4,2,2,25,0,0,0,3,1,1
20809,56,1,25,1,8982,1,0,0,0,0,6,3,1,1,0,1,71,0,0,0,0,2,0
29321,47,1,28,4,8238,1,0,3,0,1,31,1,2,5,0,1,95,0,0,0,2,0,1
26655,36,0,24,1,6874,1,1,0,4,0,7,1,1,2,2,1,80,0,0,0,2,2,1
24973,18,0,9,4,9346,1,2,0,3,0,61,3,2,2,2,1,88,0,0,0,0,2,0
27365,26,0,11,2,8198,0,3,0,1,1,45,0,0,3,0,1,58,0,0,0,2,1,0
2258,48,1,13,2,8333,1,1,0,0,0,65,1,1,0,1,1,89,0,0,0,2,1,0
38343,46,0,11,2,7052,1,0,0,3,0,29,0,1,1,0,1,35,0,0,0,0,1,1
54121,33,1,12,2,8441,0,0,2,0,1,51,0,1,0,0,1,38,0,0,0,2,1,1
5356,39,1,29,2,8493,0,2,3,2,1,56,1,2,3,2,0,87,0,0,1,1,3,0
67056,58,1,22,4,7664,2,2,0,2,1,34,2,2,2,1,1,90,0,0,0,2,1,0
66915,36,0,22,2,5807,2,0,0,3,0,73,1,1,0,1,1,90,0,0,0,2,2,1
25600,35,1,2,0,4220,0,2,2,2,0,90,0,1,0,1,1,45,0,1,0,2,0,1
18972,35,1,6,4,11120,2,0,0,0,1,34,0,1,1,0,2,21,0,0,0,1,0,0
54576,40,1,29,3,5431,2,3,1,1,0,22,1,2,4,1,1,90,0,0,0,3,1,1
22006,46,0,34,0,4804,1,3,0,2,1,30,1,1,0,2,2,79,0,0,1,2,1,1
17509,23,0,6,1,11542,1,0,0,0,0,87,3,2,1,0,2,83,0,0,0,1,2,0
45969,45,0,34,3,7368,2,2,0,0,0,25,4,1,1,1,2,96,0,0,0,2,2,1
66853,36,1,9,0,5003,1,3,0,0,0,11,3,2,1,1,1,17,0,1,0,1,0,0
63116,33,1,5,0,4538,2,0,0,0,1,60,0,1,3,1,2,12,0,0,0,2,2,1
5843,23,0,11,2,7311,2,0,2,0,0,75,4,1,1,2,1,67,0,0,0,2,0,1
71369,39,1,31,2,7408,2,0,0,0,1,59,2,1,3,2,2,75,1,0,0,2,0,1
54041,42,0,22,4,6706,1,0,2,1,1,28,1,1,1,0,0,40,0,1,0,2,1,0
58273,28,1,1,3,5984,2,2,0,0,0,14,0,0,2,1,1,40,0,0,0,1,3,1
